Date,AAPL.O,AXP.N,BA.N,CAT.N,CSCO.O,CVX.N,DIS.N,GS.N,HD.N,IBM.N,INTC.O,JNJ.N,JPM.N,KO.N,MCD.N,MMM.N,MRK.N,MSFT.O,NKE.N,PFE.N,PG.N,TRV.N,UNH.N,UTX.N,V.N,VZ.N,WBA.O,WMT.N,XOM.N
2019/11/7,258.8158,120.8611,355.1967,145.986,48.0666,119.3062,132.1681,222.038,231.4596,136.2671,57.7655,130.5257,129.1707,51.9023,191.8505,171.4693,82.3156,143.3792,90.1647,36.5368,118.9135,132.2064,255.4778,147.292,177.874,59.9066,57.7315,119.6931,71.119
2019/11/8,259.5241,121.0504,348.924,147.128,48.4737,118.3666,137.1384,221.6602,231.3602,136.1879,57.9844,132.0849,129.5483,51.8229,192.3771,170.1232,83.0207,145.0688,89.5763,36.6754,118.993,132.4847,255.9859,147.4405,178.4123,58.7387,58.2924,118.9067,69.7684
2019/11/11,261.5792,120.4824,364.7896,146.9691,47.749,118.2491,135.9256,217.8019,230.3269,134.07,58.0641,131.0719,129.0912,51.4556,191.4133,167.1364,82.7128,145.2179,89.8156,36.5566,118.6252,132.7332,253.1169,146.7869,178.9805,58.996,61.2542,118.5084,69.3445
2019/11/12,261.3398,120.4724,360.7338,145.3207,48.017,118.3959,137.7547,219.1742,231.6385,134.1888,57.9148,130.4462,128.3361,51.3266,192.0492,167.8536,83.5471,146.172,89.2671,36.5962,118.5656,132.5443,254.2724,146.9553,179.1799,58.709,61.7167,118.5881,68.3882
2019/11/13,263.8438,119.8446,360.356,143.4835,48.1064,119.688,147.8343,218.0903,233.3078,133.0902,57.6063,130.3668,127.6604,52.0214,193.7583,167.5687,84.2423,146.4105,91.0524,36.2299,119.9374,133.3196,252.5989,146.876,178.8509,58.7981,61.2542,120.4398,67.8263
2019/11/14,262.0182,120.5123,365.2668,142.4409,44.5823,119.3748,146.2736,218.1997,235.0467,132.6152,57.5267,130.0589,127.7797,52.2398,192.7646,167.942,83.9742,147.156,91.0325,36.1804,119.7883,133.1407,254.8502,147.4085,179.49,58.7288,60.9492,120.1112,67.5305
2019/11/15,265.1308,120.3429,369.4817,144.2978,44.7609,119.2463,143.8084,219.0151,235.782,133.0111,57.676,134.0115,128.7037,52.2795,192.7348,168.8754,84.3218,149.0543,92.7979,36.903,119.8281,132.763,268.3683,148.6526,179.51,58.8971,61.6015,118.3392,68.2107
2019/11/18,266.4676,119.2467,367.2748,142.5898,44.8205,117.1804,146.7707,218.498,237.3321,132.922,57.9645,133.9023,129.7868,52.6368,193.0429,167.5589,83.557,149.422,93.9349,36.8436,121.1701,133.4786,271.8847,148.4038,179.4002,58.8278,61.4032,119.713,67.5502
2019/11/19,265.6595,119.5855,364.8294,142.1827,45.1382,115.1047,147.4963,218.8063,224.4246,133.1298,58.0641,133.8924,129.747,52.6864,192.2082,167.6964,84.0735,149.4717,93.3664,37.2792,120.7029,134.6416,273.1798,147.6673,182.5057,58.8872,60.9175,119.3546,66.8601
2019/11/20,262.5669,118.8879,368.7163,140.5342,44.751,115.9844,146.0549,216.6882,219.4961,131.8235,57.6163,135.0047,128.8031,52.8254,192.8938,164.8373,84.6893,149.2124,92.8078,36.6754,121.5677,134.6118,274.5047,145.9554,181.3973,58.8674,60.8084,118.598,67.0672
2019/11/21,261.3896,118.3897,364.2727,142.3614,44.5128,117.3979,146.0251,217.0064,217.1511,132.4569,57.9347,135.5012,129.1012,52.5673,191.1252,163.658,84.878,149.0728,91.9202,37.3584,119.6293,133.8762,275.4909,146.6023,179.6298,58.996,60.0947,119.3248,68.6839
2019/11/22,261.1602,118.6488,369.1437,142.8778,44.5227,117.2595,147.4068,219.0449,216.6444,132.9517,57.3277,137.12,129.9557,52.6368,191.9101,166.0959,84.8681,149.1825,93.0971,37.9424,119.5796,134.3136,275.7798,147.0004,179.2104,59.1346,60.0748,118.827,68.3882
2019/11/25,265.7393,120.1834,370.9231,145.4001,45.1183,117.0124,148.7985,221.5011,217.012,134.5648,58.5218,137.18,130.6512,52.8254,190.6681,168.7122,85.1164,150.8181,92.6582,38.2889,119.7983,134.2142,281.5874,146.8213,180.7083,58.7684,60.1442,118.389,67.9347
2019/11/26,263.6643,119.3762,371.3009,145.0724,44.9793,116.4292,150.7369,221.2028,219.357,133.6939,58.6114,137.17,130.8301,53.5004,192.7746,167.7113,86.7452,151.6159,93.0871,37.9028,121.5379,135.8542,280.3223,147.4184,182.286,59.2731,59.1132,118.6578,67.7671
2019/11/27,267.2058,119.9144,365.8235,144.6752,44.9099,116.7059,150.5778,221.7,221.5828,132.3876,58.2233,137.75,131.2176,53.55,195.05,169.0789,87.0133,151.9051,93.895,38.2394,121.0409,136.0132,279.5951,148.1151,184.1033,59.481,59.5891,118.2297,67.7277
2019/11/28,267.2058,119.9144,365.8235,144.6752,44.9099,116.7059,150.5778,221.7,221.5828,132.3876,58.2233,137.75,131.2176,53.55,195.05,169.0789,87.0133,151.9051,93.895,38.2394,121.0409,136.0132,279.5951,148.1151,184.1033,59.481,59.5891,118.2297,67.7277
2019/11/29,266.6172,119.7051,364.0142,143.7219,44.9793,115.7768,150.6773,221.35,219.1086,133.0606,57.7655,137.49,130.9195,53.4,194.48,168.2464,86.5863,150.9676,93.49,38.1305,121.3391,135.894,278.7982,147.6374,184.2431,59.6195,59.0835,118.5582,67.1657
2019/12/2,263.5346,116.855,353.0793,141.9642,44.3738,115.4506,149.723,217.64,216.237,131.5365,57.3774,137.36,130.6314,53.75,195.18,166.7599,86.4472,149.1426,93.56,37.9028,121.9952,134.4428,278.589,144.3033,181.5271,59.3424,58.7564,118.7474,67.4516
2019/12/3,258.8357,116.1674,349.9976,139.0844,43.9569,114.5511,147.6951,212.24,212.64,130.7546,55.7952,137.16,128.9521,53.8,193.12,163.6877,86.7849,148.9033,92.46,37.6653,122.2238,133.8066,275.8395,143.0492,181.6369,59.5206,58.4788,118.1401,66.9193
2019/12/4,261.1203,117.5326,346.7768,139.144,43.5697,115.589,147.3969,215.94,214.1,130.626,55.7455,139.38,131.4958,54.29,194.31,165.64,88.0661,149.4418,93.72,37.7543,123.7945,134.3533,278.2503,143.8355,180.3388,59.9066,58.3995,118.16,67.6784
2019/12/5,264.9512,117.8715,343.6355,140.0675,43.2024,114.986,146.5619,217.14,213,130.5468,55.8052,139.56,132.2112,54.19,194.21,162.8949,88.1456,149.5216,95.79,37.6455,123.884,133.4985,280.92,144.572,181.6269,60.1936,58.5878,118.66,67.4418
2019/12/6,270.0691,120.1934,351.9958,141.7259,43.5201,116.6466,146.7806,224.61,214.28,131.8433,56.5316,140.38,134.1786,54.42,195.35,169.9312,88.2449,151.3366,97,37.9028,123.4565,134.9,280.19,146.2938,181.9065,60.5598,58.1219,119.78,68.5262
2019/12/9,266.288,120.0439,349.1328,141.8351,43.5796,115.9448,145.3392,221.81,216.53,132.536,56.253,140.5,133.5526,54.07,194.68,168.3059,88.1158,150.9477,96.63,37.9325,124.1325,135.45,277.54,145.5274,182.6554,60.3816,58.2012,119.36,68.6741
2019/12/10,267.8443,120.4824,345.8424,141.8748,43.7782,116.528,145.2299,221.88,215.9,132.5261,56.3127,139.99,133.642,53.77,194.95,166.1554,88.4932,150.7183,97.01,38.0909,123.5361,135.54,279.52,144.6815,181.9964,60.5993,57.9038,119.14,68.0826
2019/12/11,270.1289,120.2233,347.9299,142.997,43.9569,114.8872,146.711,221.19,212,132.3777,56.7903,140.98,133.3241,53.95,194.72,167.2257,88.374,151.2868,97.18,37.8335,123.9237,134.63,280.5,146.5725,181.7468,60.4509,57.5073,119,67.984
2019/12/12,270.8173,122.2164,344.2419,145.7576,45.3367,117.4374,146.88,226.05,212.04,133.9216,57.268,141.34,137.1396,54.14,196.31,167.0473,88.96,152.8226,97.72,38.1503,123.8343,135.61,283.61,148.7023,182.3759,60.54,58.0723,119.76,69.3445
2019/12/13,274.4985,124.2892,339.6492,144.5163,44.9694,116.5972,146.38,225,214.08,132.823,57.5068,141.38,135.9373,54.42,197.12,167.2752,89.19,154.1091,97.77,37.9424,124.729,135.66,285.48,148.3639,184.8722,60.1837,57.3784,120.29,68.2502
2019/12/16,279.1974,123.2528,325.066,144.3475,45.6445,117.981,148.46,228.04,215.53,132.7439,57.4172,141.79,136.4639,54.42,197.88,169.2176,89.29,155.1063,98.81,38.7442,124.8184,136.18,292.03,148.7521,185.9706,60.5993,57.2991,120.54,69.0093
2019/12/17,279.7461,124.5184,325.066,145.3504,46.1011,117.2298,147.73,231.15,217.72,132.8329,57.0192,143.56,137.2986,54.42,196.52,168.405,89.02,154.2686,99.65,38.5067,124.5699,136.99,290.47,147.9161,185.2517,60.8567,56.5953,121.28,68.6938
2019/12/18,279.0777,123.8308,328.7242,146.0952,46.2996,117.1804,146.26,230.45,218,133.021,56.8898,143.19,137.1595,53.91,195.63,167.5131,89.62,153.9495,100.57,38.4968,123.2776,135.67,292.9,147.0104,184.6326,60.2332,56.7043,119.86,68.8811
2019/12/19,279.357,124.3988,331.5275,144.0099,47.5306,116.7653,146.15,229.94,220.22,133.1694,57.676,145.35,136.4739,54.32,197.06,170.6051,89.99,155.2859,101.15,38.5759,124.1822,136.47,294.62,148.0056,186.2702,60.1738,57.2495,120.08,68.4079
2019/12/20,278.7784,125.3356,326.0601,146.5421,47.1037,118.2973,146.88,228.93,221.19,134.1888,58.6611,146.06,136.3646,54.97,197.14,173.7962,91.58,156.9812,99.96,38.8333,124.6196,136.43,292.59,148.782,187.7281,61.4307,57.884,120.29,68.9501
2019/12/23,283.3276,124.06,335.5536,147.4656,47.749,118.9398,144.68,229.09,219.21,134.1492,58.9397,146.44,136.3248,54.91,196.2,176.8683,91.74,156.9812,100.04,38.9224,124.1623,136.23,295.09,149.1104,186.8094,60.7676,58.0624,119.03,69.2952
2019/12/24,283.5969,124.3091,331.0305,146.4527,47.4313,118.9497,145.29,229.91,220.67,133.5851,59.1189,145.93,136.7024,54.71,196.67,175.0944,91.44,156.9513,100.14,38.8927,124.4804,135.83,294.54,148.8616,187.2987,60.6488,57.8443,119.51,69.029
2019/12/25,283.5969,124.3091,331.0305,146.4527,47.4313,118.9497,145.29,229.91,220.67,133.5851,59.1189,145.93,136.7024,54.71,196.67,175.0944,91.44,156.9513,100.14,38.8927,124.4804,135.83,294.54,148.8616,187.2987,60.6488,57.8443,119.51,69.029
2019/12/26,289.2236,124.9768,327.9687,147.1876,47.5008,119.2067,145.7,231.21,220.82,133.5158,59.5269,145.83,138.1531,55.02,197.06,175.0052,91.34,158.2378,100.71,38.9818,124.4804,136.29,295.65,149.9962,188.8864,60.6587,58.3896,119.52,69.1374
2019/12/27,289.1139,124.7576,328.1874,147.2471,47.4214,118.9102,145.75,230.66,219.97,133.8721,59.7856,145.75,138.2524,55.35,198.17,175.6692,91.5,158.527,101.57,38.9224,125.3453,136.8,295.97,149.5682,189.1161,60.8963,58.5085,119.59,68.9008
2019/12/30,290.8298,123.8707,324.4695,146.4924,47.2427,118.4654,143.77,229.8,217.31,131.4375,59.3278,145.3,137.7457,55.27,196.91,174.252,91.03,157.1607,100.8,38.5166,123.7349,136.49,293.85,149.1701,187.5583,60.5796,58.3995,119.4,68.4966
2019/12/31,292.9547,124.06,323.8333,146.6513,47.61,119.1178,144.63,229.93,218.38,132.6548,59.5567,145.87,138.5108,55.35,197.61,174.8367,90.95,157.2704,101.31,38.7838,124.1623,136.95,293.98,149.0507,187.6282,60.7676,58.4491,118.84,68.7924
2020/1/2,299.6389,125.85,331.3486,149.4815,48.42,120.0271,148.2,234.32,219.66,134.0205,60.5419,145.97,140.19,54.99,200.79,178.3846,92.04,160.1825,102.2,38.7442,122.6811,137.51,292.5,152.4147,190.8436,60.4212,58.568,118.94,69.8965
2020/1/3,296.7258,124.6,330.7919,147.406,47.63,119.612,146.5,231.58,218.93,132.9517,59.8055,144.28,138.34,54.69,200.08,176.8485,91.25,158.1879,101.92,38.5364,121.856,137.02,289.54,152.6237,189.3258,59.7779,58.568,117.89,69.3346
2020/1/6,299.0902,124.06,331.7661,147.3067,47.8,119.2067,145.65,233.95,219.96,132.7142,59.6363,144.1,138.23,54.67,202.33,177.017,91.64,158.5968,101.83,38.4869,122.025,137.17,291.55,152.9521,188.9164,59.6492,59.0736,117.65,69.867
2020/1/7,297.6835,123.41,335.2852,145.3604,47.49,117.6845,145.7,235.49,218.52,132.8032,58.6412,144.98,135.88,54.25,202.63,176.3035,89.2,157.1508,101.78,38.3582,121.2695,135.16,289.79,152.4644,188.4171,58.9861,58.7762,116.56,69.2952
2020/1/8,302.4721,125.54,329.4101,146.6513,47.52,116.3402,145.4,237.76,221.79,133.9117,58.681,144.96,136.94,54.35,205.91,179.009,88.6,159.6539,101.55,38.665,121.7864,136.61,295.9,152.6933,191.6424,59.095,55.3462,116.16,68.2502
2020/1/9,308.8969,127.81,334.3507,146.2839,47.32,116.1524,144.83,242.6,225.19,135.3269,59.0094,145.39,137.44,55.34,208.35,179.5738,89.38,161.6485,101.48,38.4968,123.1185,137.62,294.22,152.9222,192.9705,58.85,54.2061,117.36,68.7727
2020/1/10,309.5952,127.28,327.9687,145.1121,47.13,115.0948,144.62,242.11,224.22,135.2774,58.6512,145.06,136.07,55.53,207.27,178.8504,89.53,160.9005,100.9,39.0907,123.2378,135.51,295.13,151.1407,193.4898,58.99,53.7501,116.38,68.1614
2020/1/13,316.2095,128.54,328.2669,145.7973,47.97,115.3122,143.88,245.21,223.34,135.1883,59.298,145.7,137.2,56.13,206.51,179.2964,89.51,162.8352,102.16,39.0115,124.1424,136.26,285.85,151.3298,195.0475,59.15,53.5915,115.88,68.8121
2020/1/14,311.9397,128.8,330.3843,145.6583,47.79,114.9564,145.2,245.66,222.81,134.4164,59.1388,146.52,138.8,56,207.32,179.7423,89.93,161.6884,102.92,39.6648,123.9536,136.65,288.24,150.8222,195.7665,59.04,54.1467,116.18,68.2206
2020/1/15,310.6029,129.82,327.8494,144.556,48.01,114.7884,144.32,245.21,224.59,135.2081,58.6512,147.01,136.72,56.7,209.77,178.1666,91.54,162.7355,102.79,40.2588,125.2161,137.57,296.41,151.2403,199.511,59.1,53.9583,115.28,68.1122
2020/1/16,314.4936,130.55,330.0364,146.84,49.05,115.5396,145.12,249.72,228.82,136.5541,59.3676,148.2,137.25,56.82,210.85,179.3855,91.18,165.7174,103.37,40.1994,125.3254,138.85,300.74,152.8227,200.6594,59.67,53.9484,115.9,67.846
2020/1/17,317.9754,131.52,322.2328,147.78,49.02,114.2447,144.33,249.46,231.91,136.8807,59.3079,149.17,138.2,56.94,211.98,179.7225,90.97,166.6448,104.53,40.1004,125.6634,140.73,298.47,153.6687,204.4039,60.13,53.9385,114.96,67.5897
2020/1/20,317.9754,131.52,322.2328,147.78,49.02,114.2447,144.33,249.46,231.91,136.8807,59.3079,149.17,138.2,56.94,211.98,179.7225,90.97,166.6448,104.53,40.1004,125.6634,140.73,298.47,153.6687,204.4039,60.13,53.9385,114.96,67.5897
2020/1/21,315.8205,130.53,311.5166,145.85,48.8,112.0009,143.56,245.7,232.95,137.7318,60.2533,149.27,136.84,57.17,211.16,177.7801,89.97,166.0465,104.58,39.9321,125.3453,140.91,300.53,153.7384,206.9902,60.32,53.4032,115.59,66.6235
2020/1/22,316.9478,131.49,307.1724,142.63,49.06,111.5957,144.01,247.05,232.9,142.403,62.4226,148.25,136.68,57.61,211.44,176.4323,89.65,165.2486,104.49,39.7836,125.564,141.34,300.59,153.0616,207.5993,60.48,52.9571,116.1,66.239
2020/1/23,318.4742,131.37,315.9104,142.75,49,111.7934,142.2,245.58,233.65,141.3935,63.0097,148.53,136.54,57.83,213.42,176.1449,88.56,166.2659,103.02,40.2984,124.99,134.19,299.46,153.0715,206.2213,60.51,52.8381,115.81,65.825
